county,office,candidate,party,precinct,mail_votes,early_votes,elec_day_votes,votes,district
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),P. D. TAYLOR,Republican,550098,0,0,19,19,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),BRETT MACY,Republican,550098,0,0,49,49,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),VIRGIL GREEN,Democratic,550098,0,0,6,6,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),MICHAEL H. HANSON,Democratic,550098,0,0,20,20,
OKLAHOMA,"COUNCILMEMBER, WARD 4 CITY OF OKLAHOMA CITY",RICHARD D. MORRISSETTE,,550098,0,0,0,0,"COUNCILMEMBER, WARD 4 CITY OF OKLAHOMA CITY"
OKLAHOMA,"COUNCILMEMBER, WARD 4 CITY OF OKLAHOMA CITY",TODD STONE,,550098,0,0,0,0,"COUNCILMEMBER, WARD 4 CITY OF OKLAHOMA CITY"
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),DARRELL SORRELS,Republican,550099,0,0,6,6,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),MIKE CHRISTIAN,Republican,550099,0,0,24,24,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),P. D. TAYLOR,Republican,550099,0,0,79,79,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),BRETT MACY,Republican,550099,0,0,35,35,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),VIRGIL GREEN,Democratic,550099,0,0,23,23,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),MICHAEL H. HANSON,Democratic,550099,0,0,51,51,
OKLAHOMA,BOARD CHAIRPERSON OKLAHOMA CITY PUBLIC SCHOOLS,PAULA LEWIS,,550099,0,0,65,65,
OKLAHOMA,BOARD CHAIRPERSON OKLAHOMA CITY PUBLIC SCHOOLS,STANLEY HUPFELD,,550099,0,0,164,164,
OKLAHOMA,OFFICE NO. 2 OKLAHOMA CITY PUBLIC SCHOOLS,REBECCA L. BUDD,,550099,0,0,139,139,OFFICE NO. 2 OKLAHOMA CITY PUBLIC SCHOOLS
OKLAHOMA,OFFICE NO. 2 OKLAHOMA CITY PUBLIC SCHOOLS,NICK SINGER,,550099,0,0,81,81,OFFICE NO. 2 OKLAHOMA CITY PUBLIC SCHOOLS
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),DARRELL SORRELS,Republican,550100,0,0,5,5,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),MIKE CHRISTIAN,Republican,550100,0,0,34,34,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),P. D. TAYLOR,Republican,550100,0,0,95,95,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),BRETT MACY,Republican,550100,0,0,59,59,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),VIRGIL GREEN,Democratic,550100,0,0,22,22,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),MICHAEL H. HANSON,Democratic,550100,0,0,44,44,
OKLAHOMA,BOARD CHAIRPERSON OKLAHOMA CITY PUBLIC SCHOOLS,PAULA LEWIS,,550100,0,0,68,68,
OKLAHOMA,BOARD CHAIRPERSON OKLAHOMA CITY PUBLIC SCHOOLS,STANLEY HUPFELD,,550100,0,0,215,215,
OKLAHOMA,OFFICE NO. 2 OKLAHOMA CITY PUBLIC SCHOOLS,REBECCA L. BUDD,,550100,0,0,192,192,OFFICE NO. 2 OKLAHOMA CITY PUBLIC SCHOOLS
OKLAHOMA,OFFICE NO. 2 OKLAHOMA CITY PUBLIC SCHOOLS,NICK SINGER,,550100,0,0,66,66,OFFICE NO. 2 OKLAHOMA CITY PUBLIC SCHOOLS
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),DARRELL SORRELS,Republican,550101,0,0,1,1,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),MIKE CHRISTIAN,Republican,550101,0,0,15,15,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),P. D. TAYLOR,Republican,550101,0,0,33,33,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),BRETT MACY,Republican,550101,0,0,27,27,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),VIRGIL GREEN,Democratic,550101,0,0,10,10,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),MICHAEL H. HANSON,Democratic,550101,0,0,14,14,
OKLAHOMA,BOARD CHAIRPERSON OKLAHOMA CITY PUBLIC SCHOOLS,PAULA LEWIS,,550101,0,0,27,27,
OKLAHOMA,BOARD CHAIRPERSON OKLAHOMA CITY PUBLIC SCHOOLS,STANLEY HUPFELD,,550101,0,0,75,75,
OKLAHOMA,OFFICE NO. 2 OKLAHOMA CITY PUBLIC SCHOOLS,REBECCA L. BUDD,,550101,0,0,57,57,OFFICE NO. 2 OKLAHOMA CITY PUBLIC SCHOOLS
OKLAHOMA,OFFICE NO. 2 OKLAHOMA CITY PUBLIC SCHOOLS,NICK SINGER,,550101,0,0,30,30,OFFICE NO. 2 OKLAHOMA CITY PUBLIC SCHOOLS
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),DARRELL SORRELS,Republican,550102,0,0,11,11,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),MIKE CHRISTIAN,Republican,550102,0,0,23,23,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),P. D. TAYLOR,Republican,550102,0,0,76,76,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),BRETT MACY,Republican,550102,0,0,54,54,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),VIRGIL GREEN,Democratic,550102,0,0,38,38,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),MICHAEL H. HANSON,Democratic,550102,0,0,53,53,
OKLAHOMA,"COUNCILMAN, WARD 2",BUBBA SYMES,,550102,0,0,12,12,"COUNCILMAN, WARD 2"
OKLAHOMA,"COUNCILMAN, WARD 2",LIDÓN SAURA,,550102,0,0,13,13,"COUNCILMAN, WARD 2"
OKLAHOMA,"COUNCILMAN, WARD 4",CHRIS W. BERNARDY,,550102,0,0,5,5,"COUNCILMAN, WARD 4"
OKLAHOMA,"COUNCILMAN, WARD 4",CATHY CUMMINGS,,550102,0,0,21,21,"COUNCILMAN, WARD 4"
OKLAHOMA,BOARD CHAIRPERSON OKLAHOMA CITY PUBLIC SCHOOLS,PAULA LEWIS,,550102,0,0,99,99,
OKLAHOMA,BOARD CHAIRPERSON OKLAHOMA CITY PUBLIC SCHOOLS,STANLEY HUPFELD,,550102,0,0,164,164,
OKLAHOMA,OFFICE NO. 2 OKLAHOMA CITY PUBLIC SCHOOLS,REBECCA L. BUDD,,550102,0,0,152,152,OFFICE NO. 2 OKLAHOMA CITY PUBLIC SCHOOLS
OKLAHOMA,OFFICE NO. 2 OKLAHOMA CITY PUBLIC SCHOOLS,NICK SINGER,,550102,0,0,97,97,OFFICE NO. 2 OKLAHOMA CITY PUBLIC SCHOOLS
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),DARRELL SORRELS,Republican,550103,0,0,5,5,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),MIKE CHRISTIAN,Republican,550103,0,0,10,10,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),P. D. TAYLOR,Republican,550103,0,0,28,28,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),BRETT MACY,Republican,550103,0,0,20,20,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),VIRGIL GREEN,Democratic,550103,0,0,32,32,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),MICHAEL H. HANSON,Democratic,550103,0,0,40,40,
OKLAHOMA,"COUNCILMAN, WARD 2",BUBBA SYMES,,550103,0,0,77,77,"COUNCILMAN, WARD 2"
OKLAHOMA,"COUNCILMAN, WARD 2",LIDÓN SAURA,,550103,0,0,35,35,"COUNCILMAN, WARD 2"
OKLAHOMA,"COUNCILMAN, WARD 4",CHRIS W. BERNARDY,,550103,0,0,18,18,"COUNCILMAN, WARD 4"
OKLAHOMA,"COUNCILMAN, WARD 4",CATHY CUMMINGS,,550103,0,0,96,96,"COUNCILMAN, WARD 4"
OKLAHOMA,BOARD CHAIRPERSON OKLAHOMA CITY PUBLIC SCHOOLS,PAULA LEWIS,,550103,0,0,70,70,
OKLAHOMA,BOARD CHAIRPERSON OKLAHOMA CITY PUBLIC SCHOOLS,STANLEY HUPFELD,,550103,0,0,69,69,
OKLAHOMA,OFFICE NO. 2 OKLAHOMA CITY PUBLIC SCHOOLS,REBECCA L. BUDD,,550103,0,0,76,76,OFFICE NO. 2 OKLAHOMA CITY PUBLIC SCHOOLS
OKLAHOMA,OFFICE NO. 2 OKLAHOMA CITY PUBLIC SCHOOLS,NICK SINGER,,550103,0,0,57,57,OFFICE NO. 2 OKLAHOMA CITY PUBLIC SCHOOLS
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),DARRELL SORRELS,Republican,550104,0,0,6,6,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),MIKE CHRISTIAN,Republican,550104,0,0,7,7,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),P. D. TAYLOR,Republican,550104,0,0,19,19,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),BRETT MACY,Republican,550104,0,0,14,14,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),VIRGIL GREEN,Democratic,550104,0,0,31,31,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),MICHAEL H. HANSON,Democratic,550104,0,0,37,37,
OKLAHOMA,"COUNCILMAN, WARD 2",BUBBA SYMES,,550104,0,0,82,82,"COUNCILMAN, WARD 2"
OKLAHOMA,"COUNCILMAN, WARD 2",LIDÓN SAURA,,550104,0,0,34,34,"COUNCILMAN, WARD 2"
OKLAHOMA,"COUNCILMAN, WARD 4",CHRIS W. BERNARDY,,550104,0,0,24,24,"COUNCILMAN, WARD 4"
OKLAHOMA,"COUNCILMAN, WARD 4",CATHY CUMMINGS,,550104,0,0,90,90,"COUNCILMAN, WARD 4"
OKLAHOMA,BOARD CHAIRPERSON OKLAHOMA CITY PUBLIC SCHOOLS,PAULA LEWIS,,550104,0,0,57,57,
OKLAHOMA,BOARD CHAIRPERSON OKLAHOMA CITY PUBLIC SCHOOLS,STANLEY HUPFELD,,550104,0,0,56,56,
OKLAHOMA,OFFICE NO. 1 OKLAHOMA CITY PUBLIC SCHOOLS,CHERYL POOLE,,550104,0,0,72,72,OFFICE NO. 1 OKLAHOMA CITY PUBLIC SCHOOLS
OKLAHOMA,OFFICE NO. 1 OKLAHOMA CITY PUBLIC SCHOOLS,CHARLES HENRY,,550104,0,0,45,45,OFFICE NO. 1 OKLAHOMA CITY PUBLIC SCHOOLS
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),DARRELL SORRELS,Republican,550105,0,0,13,13,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),MIKE CHRISTIAN,Republican,550105,0,0,30,30,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),P. D. TAYLOR,Republican,550105,0,0,45,45,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),BRETT MACY,Republican,550105,0,0,43,43,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),VIRGIL GREEN,Democratic,550105,0,0,36,36,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),MICHAEL H. HANSON,Democratic,550105,0,0,57,57,
OKLAHOMA,"COUNCILMAN, WARD 2",BUBBA SYMES,,550105,0,0,156,156,"COUNCILMAN, WARD 2"
OKLAHOMA,"COUNCILMAN, WARD 2",LIDÓN SAURA,,550105,0,0,65,65,"COUNCILMAN, WARD 2"
OKLAHOMA,"COUNCILMAN, WARD 4",CHRIS W. BERNARDY,,550105,0,0,58,58,"COUNCILMAN, WARD 4"
OKLAHOMA,"COUNCILMAN, WARD 4",CATHY CUMMINGS,,550105,0,0,165,165,"COUNCILMAN, WARD 4"
OKLAHOMA,BOARD CHAIRPERSON OKLAHOMA CITY PUBLIC SCHOOLS,PAULA LEWIS,,550105,0,0,91,91,
OKLAHOMA,BOARD CHAIRPERSON OKLAHOMA CITY PUBLIC SCHOOLS,STANLEY HUPFELD,,550105,0,0,126,126,
OKLAHOMA,OFFICE NO. 1 OKLAHOMA CITY PUBLIC SCHOOLS,CHERYL POOLE,,550105,0,0,150,150,OFFICE NO. 1 OKLAHOMA CITY PUBLIC SCHOOLS
OKLAHOMA,OFFICE NO. 1 OKLAHOMA CITY PUBLIC SCHOOLS,CHARLES HENRY,,550105,0,0,67,67,OFFICE NO. 1 OKLAHOMA CITY PUBLIC SCHOOLS
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),DARRELL SORRELS,Republican,550106,0,0,16,16,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),MIKE CHRISTIAN,Republican,550106,0,0,64,64,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),P. D. TAYLOR,Republican,550106,0,0,74,74,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),BRETT MACY,Republican,550106,0,0,36,36,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),VIRGIL GREEN,Democratic,550106,0,0,60,60,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),MICHAEL H. HANSON,Democratic,550106,0,0,94,94,
OKLAHOMA,"COUNCILMAN, WARD 2",BUBBA SYMES,,550106,0,0,256,256,"COUNCILMAN, WARD 2"
OKLAHOMA,"COUNCILMAN, WARD 2",LIDÓN SAURA,,550106,0,0,95,95,"COUNCILMAN, WARD 2"
OKLAHOMA,"COUNCILMAN, WARD 4",CHRIS W. BERNARDY,,550106,0,0,73,73,"COUNCILMAN, WARD 4"
OKLAHOMA,"COUNCILMAN, WARD 4",CATHY CUMMINGS,,550106,0,0,277,277,"COUNCILMAN, WARD 4"
OKLAHOMA,BOARD CHAIRPERSON OKLAHOMA CITY PUBLIC SCHOOLS,PAULA LEWIS,,550106,0,0,149,149,
OKLAHOMA,BOARD CHAIRPERSON OKLAHOMA CITY PUBLIC SCHOOLS,STANLEY HUPFELD,,550106,0,0,194,194,
OKLAHOMA,OFFICE NO. 1 OKLAHOMA CITY PUBLIC SCHOOLS,CHERYL POOLE,,550106,0,0,247,247,OFFICE NO. 1 OKLAHOMA CITY PUBLIC SCHOOLS
OKLAHOMA,OFFICE NO. 1 OKLAHOMA CITY PUBLIC SCHOOLS,CHARLES HENRY,,550106,0,0,96,96,OFFICE NO. 1 OKLAHOMA CITY PUBLIC SCHOOLS
OKLAHOMA,OFFICE NO. 2 OKLAHOMA CITY PUBLIC SCHOOLS,REBECCA L. BUDD,,550106,0,0,0,0,OFFICE NO. 2 OKLAHOMA CITY PUBLIC SCHOOLS
OKLAHOMA,OFFICE NO. 2 OKLAHOMA CITY PUBLIC SCHOOLS,NICK SINGER,,550106,0,0,0,0,OFFICE NO. 2 OKLAHOMA CITY PUBLIC SCHOOLS
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),DARRELL SORRELS,Republican,550107,0,0,6,6,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),MIKE CHRISTIAN,Republican,550107,0,0,11,11,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),P. D. TAYLOR,Republican,550107,0,0,6,6,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),BRETT MACY,Republican,550107,0,0,7,7,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),VIRGIL GREEN,Democratic,550107,0,0,6,6,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),MICHAEL H. HANSON,Democratic,550107,0,0,3,3,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),DARRELL SORRELS,Republican,550108,0,0,3,3,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),MIKE CHRISTIAN,Republican,550108,0,0,3,3,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),P. D. TAYLOR,Republican,550108,0,0,12,12,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),BRETT MACY,Republican,550108,0,0,14,14,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),VIRGIL GREEN,Democratic,550108,0,0,5,5,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),MICHAEL H. HANSON,Democratic,550108,0,0,3,3,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),DARRELL SORRELS,Republican,550109,0,0,4,4,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),MIKE CHRISTIAN,Republican,550109,0,0,34,34,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),P. D. TAYLOR,Republican,550109,0,0,39,39,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),BRETT MACY,Republican,550109,0,0,53,53,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),VIRGIL GREEN,Democratic,550109,0,0,29,29,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),MICHAEL H. HANSON,Democratic,550109,0,0,24,24,
OKLAHOMA,BOARD CHAIRPERSON OKLAHOMA CITY PUBLIC SCHOOLS,PAULA LEWIS,,550109,0,0,6,6,
OKLAHOMA,BOARD CHAIRPERSON OKLAHOMA CITY PUBLIC SCHOOLS,STANLEY HUPFELD,,550109,0,0,4,4,
OKLAHOMA,OFFICE NO. 1 OKLAHOMA CITY PUBLIC SCHOOLS,CHERYL POOLE,,550109,0,0,0,0,OFFICE NO. 1 OKLAHOMA CITY PUBLIC SCHOOLS
OKLAHOMA,OFFICE NO. 1 OKLAHOMA CITY PUBLIC SCHOOLS,CHARLES HENRY,,550109,0,0,0,0,OFFICE NO. 1 OKLAHOMA CITY PUBLIC SCHOOLS
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),DARRELL SORRELS,Republican,550110,0,0,5,5,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),MIKE CHRISTIAN,Republican,550110,0,0,7,7,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),P. D. TAYLOR,Republican,550110,0,0,12,12,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),BRETT MACY,Republican,550110,0,0,12,12,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),VIRGIL GREEN,Democratic,550110,0,0,1,1,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),MICHAEL H. HANSON,Democratic,550110,0,0,8,8,
OKLAHOMA,BOARD CHAIRPERSON OKLAHOMA CITY PUBLIC SCHOOLS,PAULA LEWIS,,550110,0,0,7,7,
OKLAHOMA,BOARD CHAIRPERSON OKLAHOMA CITY PUBLIC SCHOOLS,STANLEY HUPFELD,,550110,0,0,10,10,
OKLAHOMA,OFFICE NO. 1 OKLAHOMA CITY PUBLIC SCHOOLS,CHERYL POOLE,,550110,0,0,11,11,OFFICE NO. 1 OKLAHOMA CITY PUBLIC SCHOOLS
OKLAHOMA,OFFICE NO. 1 OKLAHOMA CITY PUBLIC SCHOOLS,CHARLES HENRY,,550110,0,0,7,7,OFFICE NO. 1 OKLAHOMA CITY PUBLIC SCHOOLS
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),DARRELL SORRELS,Republican,550111,0,0,22,22,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),MIKE CHRISTIAN,Republican,550111,0,0,25,25,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),P. D. TAYLOR,Republican,550111,0,0,50,50,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),BRETT MACY,Republican,550111,0,0,53,53,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),VIRGIL GREEN,Democratic,550111,0,0,12,12,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),MICHAEL H. HANSON,Democratic,550111,0,0,22,22,
OKLAHOMA,BOARD CHAIRPERSON OKLAHOMA CITY PUBLIC SCHOOLS,PAULA LEWIS,,550111,0,0,0,0,
OKLAHOMA,BOARD CHAIRPERSON OKLAHOMA CITY PUBLIC SCHOOLS,STANLEY HUPFELD,,550111,0,0,0,0,
OKLAHOMA,OFFICE NO. 1 OKLAHOMA CITY PUBLIC SCHOOLS,CHERYL POOLE,,550111,0,0,0,0,OFFICE NO. 1 OKLAHOMA CITY PUBLIC SCHOOLS
OKLAHOMA,OFFICE NO. 1 OKLAHOMA CITY PUBLIC SCHOOLS,CHARLES HENRY,,550111,0,0,0,0,OFFICE NO. 1 OKLAHOMA CITY PUBLIC SCHOOLS
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),DARRELL SORRELS,Republican,550112,0,0,0,0,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),MIKE CHRISTIAN,Republican,550112,0,0,5,5,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),P. D. TAYLOR,Republican,550112,0,0,7,7,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),BRETT MACY,Republican,550112,0,0,4,4,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),VIRGIL GREEN,Democratic,550112,0,0,6,6,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),MICHAEL H. HANSON,Democratic,550112,0,0,8,8,
OKLAHOMA,BOARD CHAIRPERSON OKLAHOMA CITY PUBLIC SCHOOLS,PAULA LEWIS,,550112,0,0,12,12,
OKLAHOMA,BOARD CHAIRPERSON OKLAHOMA CITY PUBLIC SCHOOLS,STANLEY HUPFELD,,550112,0,0,18,18,
OKLAHOMA,OFFICE NO. 1 OKLAHOMA CITY PUBLIC SCHOOLS,CHERYL POOLE,,550112,0,0,10,10,OFFICE NO. 1 OKLAHOMA CITY PUBLIC SCHOOLS
OKLAHOMA,OFFICE NO. 1 OKLAHOMA CITY PUBLIC SCHOOLS,CHARLES HENRY,,550112,0,0,21,21,OFFICE NO. 1 OKLAHOMA CITY PUBLIC SCHOOLS
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),DARRELL SORRELS,Republican,550113,0,0,0,0,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),MIKE CHRISTIAN,Republican,550113,0,0,2,2,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),P. D. TAYLOR,Republican,550113,0,0,11,11,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),BRETT MACY,Republican,550113,0,0,7,7,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),VIRGIL GREEN,Democratic,550113,0,0,18,18,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),MICHAEL H. HANSON,Democratic,550113,0,0,12,12,
OKLAHOMA,BOARD CHAIRPERSON OKLAHOMA CITY PUBLIC SCHOOLS,PAULA LEWIS,,550113,0,0,13,13,
OKLAHOMA,BOARD CHAIRPERSON OKLAHOMA CITY PUBLIC SCHOOLS,STANLEY HUPFELD,,550113,0,0,26,26,
OKLAHOMA,OFFICE NO. 1 OKLAHOMA CITY PUBLIC SCHOOLS,CHERYL POOLE,,550113,0,0,20,20,OFFICE NO. 1 OKLAHOMA CITY PUBLIC SCHOOLS
OKLAHOMA,OFFICE NO. 1 OKLAHOMA CITY PUBLIC SCHOOLS,CHARLES HENRY,,550113,0,0,24,24,OFFICE NO. 1 OKLAHOMA CITY PUBLIC SCHOOLS
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),DARRELL SORRELS,Republican,550114,0,0,3,3,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),MIKE CHRISTIAN,Republican,550114,0,0,2,2,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),P. D. TAYLOR,Republican,550114,0,0,6,6,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),BRETT MACY,Republican,550114,0,0,5,5,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),VIRGIL GREEN,Democratic,550114,0,0,82,82,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),MICHAEL H. HANSON,Democratic,550114,0,0,31,31,
OKLAHOMA,BOARD CHAIRPERSON OKLAHOMA CITY PUBLIC SCHOOLS,PAULA LEWIS,,550114,0,0,5,5,
OKLAHOMA,BOARD CHAIRPERSON OKLAHOMA CITY PUBLIC SCHOOLS,STANLEY HUPFELD,,550114,0,0,4,4,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),DARRELL SORRELS,Republican,550115,0,0,2,2,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),MIKE CHRISTIAN,Republican,550115,0,0,2,2,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),P. D. TAYLOR,Republican,550115,0,0,5,5,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),BRETT MACY,Republican,550115,0,0,2,2,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),VIRGIL GREEN,Democratic,550115,0,0,132,132,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),MICHAEL H. HANSON,Democratic,550115,0,0,49,49,
OKLAHOMA,BOARD CHAIRPERSON OKLAHOMA CITY PUBLIC SCHOOLS,PAULA LEWIS,,550115,0,0,106,106,
OKLAHOMA,BOARD CHAIRPERSON OKLAHOMA CITY PUBLIC SCHOOLS,STANLEY HUPFELD,,550115,0,0,68,68,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),DARRELL SORRELS,Republican,550116,0,0,2,2,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),MIKE CHRISTIAN,Republican,550116,0,0,5,5,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),P. D. TAYLOR,Republican,550116,0,0,6,6,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),BRETT MACY,Republican,550116,0,0,5,5,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),VIRGIL GREEN,Democratic,550116,0,0,15,15,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),MICHAEL H. HANSON,Democratic,550116,0,0,25,25,
OKLAHOMA,BOARD CHAIRPERSON OKLAHOMA CITY PUBLIC SCHOOLS,PAULA LEWIS,,550116,0,0,47,47,
OKLAHOMA,BOARD CHAIRPERSON OKLAHOMA CITY PUBLIC SCHOOLS,STANLEY HUPFELD,,550116,0,0,12,12,
OKLAHOMA,OFFICE NO. 2 OKLAHOMA CITY PUBLIC SCHOOLS,REBECCA L. BUDD,,550116,0,0,34,34,OFFICE NO. 2 OKLAHOMA CITY PUBLIC SCHOOLS
OKLAHOMA,OFFICE NO. 2 OKLAHOMA CITY PUBLIC SCHOOLS,NICK SINGER,,550116,0,0,25,25,OFFICE NO. 2 OKLAHOMA CITY PUBLIC SCHOOLS
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),DARRELL SORRELS,Republican,550117,0,0,3,3,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),MIKE CHRISTIAN,Republican,550117,0,0,3,3,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),P. D. TAYLOR,Republican,550117,0,0,5,5,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),BRETT MACY,Republican,550117,0,0,2,2,
OKLAHOMA,COUNTY SHERIFF (UNEXPIRED TERM),VIRGIL GREEN,Democratic,550117,0,0,137,137,
